run,rope_length_m,quality_valid,segment,component,duration_s,positive_integral_j_kg,negative_integral_j_kg,net_integral_j_kg,net_mean_power_w_kg,power_rms_w_kg,positive_time_ratio,injection_bias,acceleration_rms_m_s2,power_band_energy_w2_s_kg2,power_band_rms_w_kg,power_band_fraction,acceleration_band_energy_m2_s3,acceleration_band_rms_m_s2,acceleration_band_fraction,swing_energy_start_mean_j_kg,swing_energy_end_mean_j_kg,swing_energy_delta_sum_j_kg,swing_energy_peak_j_kg,swing_energy_rms_j_kg
L08_VALID,0.8,True,route,velocity_error_combined,55.66400000000001,0.13074835992890893,-0.06884084023684936,0.06190751969205957,0.0011121644095296703,0.0071551438087444404,0.5178365937859609,0.31017469703092926,0.048552803232781036,4.6859171349887776e-05,0.0009175085002606707,0.07074087086002807,0.007016185110956056,0.011226989426735431,0.09808688213014395,0.016040756134316325,0.014254755418126782,-0.01607400644570589,0.07378111779689789,0.015565498441101095
L08_VALID,0.8,True,route,velocity_reference,55.66400000000001,0.8151961137946784,-0.746719934677734,0.06847617911694437,0.0012301699323969597,0.05572841313354864,0.2022439585730725,0.04384113933902885,0.4088082129471314,0.08861635823690141,0.03989971039813732,0.592054378534991,0.0011746102713693196,0.004593668923899903,0.005867166878373284,0.016040756134316325,0.014254755418126782,-0.01607400644570589,0.07378111779689789,0.015565498441101095
L08_VALID,0.8,True,route,velocity_state_feedback,55.66400000000001,0.8172309960678004,-0.8237996557983159,-0.006568659730515569,-0.00011800552835792556,0.05494265646256362,0.4987054085155351,-0.004002764800916999,0.41443774398166305,0.09183610301541016,0.040618091871890624,0.5839208710829732,0.00915326144976822,0.012823327324031197,0.029793921443975423,0.016040756134316325,0.014254755418126782,-0.01607400644570589,0.07378111779689789,0.015565498441101095
L08_VALID,0.8,True,route,acceleration_damping,55.66400000000001,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,0.0,nan,0.016040756134316325,0.014254755418126782,-0.01607400644570589,0.07378111779689789,0.015565498441101095
L08_VALID,0.8,True,route,z3_disturbance,55.66400000000001,0.06196455914968443,-0.05092681677774896,0.011037742371935465,0.00019829229613278713,0.0032617833017127744,0.538981588032221,0.09777312289142909,0.029391151553888,0.0002356728489205662,0.0020576313594990623,0.5364467798634877,0.0018909837176952179,0.005828498499266368,0.13142810529041696,0.016040756134316325,0.014254755418126782,-0.01607400644570589,0.07378111779689789,0.015565498441101095
L08_VALID,0.8,True,route,velocity_tracking_actual,55.66400000000001,0.09587136074322224,-0.23403648319117226,-0.13816512244795004,-0.002482127091979556,0.010597043337841339,0.3193325661680092,-0.41879914342208113,0.0745543112748585,0.00010651509900881693,0.0013833063864509317,0.04815917335824319,0.04619008916278915,0.028806281116357583,0.2134173497584835,0.016040756134316325,0.014254755418126782,-0.01607400644570589,0.07378111779689789,0.015565498441101095
L08_VALID,0.8,True,route,velocity_observer_estimation,55.66400000000001,0.21770821828858627,-0.017634576807280433,0.20007364148130585,0.00359430945460811,0.007377887937070912,0.7754602991944765,0.8501371006484648,0.05338490681555882,7.228811159547266e-05,0.0011395837142942806,0.059991271587802694,0.042806707671988575,0.027731202855511592,0.35748258787768133,0.016040756134316325,0.014254755418126782,-0.01607400644570589,0.07378111779689789,0.015565498441101095
L08_VALID,0.8,True,motion,nominal_total,24.756,0.11686733021302088,-0.04547699457044647,0.07139033564257441,0.002883758912690839,0.012052338508850005,0.6298449612403101,0.4397464200722376,0.06813678494659499,7.15691677041745e-05,0.001700289004643701,0.10471271939432464,0.003789197229484085,0.01237181361300006,0.09847544593361612,0.0027727457927539945,0.028778045438230038,0.10402119858190417,0.07378111779689789,0.022696419193686736
L08_VALID,0.8,True,motion,position_feedback,24.756,0.038106963226823005,-0.036372170178892174,0.0017347930479308313,7.007566036236998e-05,0.004784356851453747,0.5691214470284238,0.02329233663985826,0.03205213419682897,0.00018205372795167333,0.002711811831701075,0.402719964877015,0.0003409082126131116,0.003710893536265686,0.04301758019788713,0.0027727457927539945,0.028778045438230038,0.10402119858190417,0.07378111779689789,0.022696419193686736
L08_VALID,0.8,True,motion,velocity_error_combined,24.756,0.10844398196810287,-0.03878843690380994,0.06965554506429293,0.002813683352088097,0.010024038164857318,0.585594315245478,0.47309923723314556,0.05930225979872166,3.550382023625199e-05,0.0011975600672067626,0.06321510788060283,0.004452990763792872,0.013411756507890902,0.13809281907373153,0.0027727457927539945,0.028778045438230038,0.10402119858190417,0.07378111779689789,0.022696419193686736
L08_VALID,0.8,True,motion,velocity_reference,24.756,0.8151961137946784,-0.746719934677734,0.06847617911694437,0.002766043751694311,0.0835648514311067,0.4541343669250646,0.04384113933902885,0.6130086190840711,0.08861635823690141,0.059829684429993646,0.592054378534991,0.0011746102713693196,0.006888214459462098,0.005867166878373284,0.0027727457927539945,0.028778045438230038,0.10402119858190417,0.07378111779689789,0.022696419193686736
L08_VALID,0.8,True,motion,velocity_state_feedback,24.756,0.7949266181069942,-0.7937472524652766,0.0011793656417176113,4.763958804805345e-05,0.08229775113034678,0.5426356589147286,0.0007423585567582736,0.620013246476671,0.09182474766429652,0.06090313306186599,0.5842230000526614,0.006590068463644247,0.016315662993850913,0.024595759996643145,0.0027727457927539945,0.028778045438230038,0.10402119858190417,0.07378111779689789,0.022696419193686736
L08_VALID,0.8,True,motion,acceleration_damping,24.756,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,0.0,nan,0.0027727457927539945,0.028778045438230038,0.10402119858190417,0.07378111779689789,0.022696419193686736
L08_VALID,0.8,True,motion,z3_disturbance,24.756,0.04478096842615922,-0.038120776421597155,0.006660192004562068,0.00026903344662150867,0.004488028692814964,0.5064599483204134,0.08033838149960625,0.03700871508553751,0.00021515575271613006,0.002948059497962623,0.5648811374435011,0.0009845418956907536,0.0063063324811022505,0.15820690996015213,0.0027727457927539945,0.028778045438230038,0.10402119858190417,0.07378111779689789,0.022696419193686736
L08_VALID,0.8,True,motion,velocity_tracking_actual,24.756,0.0809523251629573,-0.1442755457696544,-0.0633232206066971,-0.002557893868423699,0.014146248764151258,0.3594961240310077,-0.2811517968202232,0.08483788306158419,2.8373342434799776e-05,0.0010705698608229918,0.015987570094091946,0.03176245440095212,0.035819274918478965,0.2630952153735312,0.0027727457927539945,0.028778045438230038,0.10402119858190417,0.07378111779689789,0.022696419193686736
L08_VALID,0.8,True,motion,velocity_observer_estimation,24.756,0.14586751230963574,-0.012888757277266585,0.13297875503236917,0.005371576790772708,0.009761068870977729,0.7968346253229974,0.8376283681796726,0.06263133832766898,2.979987937635261e-05,0.0010971525480532845,0.03067594368585733,0.030726702800356553,0.035230413690597706,0.38462107384355254,0.0027727457927539945,0.028778045438230038,0.10402119858190417,0.07378111779689789,0.022696419193686736
L08_VALID,0.8,True,motion_acceleration,nominal_total,3.9840000000000018,0.04061868862921279,-0.0027522597514107495,0.03786642887780205,0.009504625722339868,0.01735126009736273,0.6733067729083665,0.8730827960109653,0.07601274942534755,0.0,0.0,0.0,0.0,0.0,0.0,0.0027727457927539945,0.036119705997407436,0.13338784081861377,0.058135438710451126,0.02551614683456188
L08_VALID,0.8,True,motion_acceleration,position_feedback,3.9840000000000018,0.0077815574482451855,-0.0013189597653836202,0.0064625976828615655,0.0016221379726058139,0.003304530599150317,0.6752988047808764,0.7101352078300858,0.019820201474285027,0.0,0.0,0.0,0.0,0.0,0.0,0.0027727457927539945,0.036119705997407436,0.13338784081861377,0.058135438710451126,0.02551614683456188
L08_VALID,0.8,True,motion_acceleration,velocity_error_combined,3.9840000000000018,0.03437681771708247,-0.002972989313268058,0.03140382840381441,0.007882487049150198,0.014399037731166214,0.7629482071713147,0.8408029626042136,0.06565939954415101,0.0,0.0,0.0,0.0,0.0,0.0,0.0027727457927539945,0.036119705997407436,0.13338784081861377,0.058135438710451126,0.02551614683456188
L08_VALID,0.8,True,motion_acceleration,velocity_reference,3.9840000000000018,0.2148151155471432,-0.01960711447548239,0.1952080010716608,0.04899799223686263,0.08685668411917717,0.4900398406374502,0.8327196659327917,0.3782628160083309,0.0,0.0,0.0,0.0,0.0,0.0,0.0027727457927539945,0.036119705997407436,0.13338784081861377,0.058135438710451126,0.02551614683456188
L08_VALID,0.8,True,motion_acceleration,velocity_state_feedback,3.9840000000000018,0.022579032879886687,-0.18638320689164609,-0.1638041740117594,-0.041115505525039994,0.07444880018945342,0.50199203187251,-0.7838936555755404,0.3355295513049772,0.0,0.0,0.0,0.0,0.0,0.0,0.0027727457927539945,0.036119705997407436,0.13338784081861377,0.058135438710451126,0.02551614683456188
L08_VALID,0.8,True,motion_acceleration,acceleration_damping,3.9840000000000018,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,0.0,nan,0.0027727457927539945,0.036119705997407436,0.13338784081861377,0.058135438710451126,0.02551614683456188
L08_VALID,0.8,True,motion_acceleration,z3_disturbance,3.9840000000000018,0.01021457660151651,-0.0010560708020857412,0.009158505799430769,0.002298821736804911,0.004172963624284949,0.6972111553784861,0.812598023118316,0.019383412745281506,0.0,0.0,0.0,0.0,0.0,0.0,0.0027727457927539945,0.036119705997407436,0.13338784081861377,0.058135438710451126,0.02551614683456188
L08_VALID,0.8,True,motion_acceleration,velocity_tracking_actual,3.9840000000000018,0.03242087051468507,-0.011558775964591103,0.020862094550093968,0.005236469515585833,0.015053317524364047,0.5697211155378487,0.4743579410062898,0.08654658013750768,0.0,0.0,0.0,0.0,0.0,0.0,0.0027727457927539945,0.036119705997407436,0.13338784081861377,0.058135438710451126,0.02551614683456188
L08_VALID,0.8,True,motion_acceleration,velocity_observer_estimation,3.9840000000000018,0.01654807826104663,-0.006006349937005781,0.010541728324040848,0.002646016145592581,0.007582952614113269,0.6135458167330677,0.4673906264203645,0.06403723603821812,0.0,0.0,0.0,0.0,0.0,0.0,0.0027727457927539945,0.036119705997407436,0.13338784081861377,0.058135438710451126,0.02551614683456188
L08_VALID,0.8,True,motion_cruise,nominal_total,16.759999999999998,0.028227283759829993,-0.039677876176057954,-0.01145059241622796,-0.0006832095713739834,0.008087731769664729,0.5817835002384358,-0.16862624912508764,0.055351380424467696,2.4477619206279346e-05,0.0012085025746469728,0.14794492189892927,0.001955700341011014,0.010802248122472649,0.09074668083922077,0.036175143904984,0.00410459196427837,-0.1282822077628225,0.07378111779689789,0.020836909796471213
L08_VALID,0.8,True,motion_cruise,position_feedback,16.759999999999998,0.02121325609887199,-0.03472114415399498,-0.013507888055122989,-0.0008059599078235675,0.005378145543570788,0.4783023366714354,-0.24149517996182732,0.035578179964784865,7.891137334118669e-05,0.002169865394860485,0.36362160178798436,0.00023240075631461896,0.0037237606763670964,0.06169335116322242,0.036175143904984,0.00410459196427837,-0.1282822077628225,0.07378111779689789,0.020836909796471213
L08_VALID,0.8,True,motion_cruise,velocity_error_combined,16.759999999999998,0.031726625907198366,-0.029669323534372745,0.0020573023728256215,0.00012275073823541895,0.005784411812333825,0.5159752026704817,0.033508763876735896,0.04743127183401289,7.545716890395844e-05,0.0021218429996192746,0.3531844227457365,0.001816488005904221,0.010410683899457733,0.1379126536525889,0.036175143904984,0.00410459196427837,-0.1282822077628225,0.07378111779689789,0.020836909796471213
L08_VALID,0.8,True,motion_cruise,velocity_reference,16.759999999999998,0.47566452787350844,-0.6880608418801565,-0.21239631400664805,-0.012672811098248691,0.08760810768032648,0.46208869814020026,-0.18251412191143318,0.6999964253112494,0.041581763617344364,0.04980975957587255,0.48655915247714016,5.536506645665717e-10,5.747525484804987e-06,0.0008918615864785462,0.036175143904984,0.00410459196427837,-0.1282822077628225,0.07378111779689789,0.020836909796471213
L08_VALID,0.8,True,motion_cruise,velocity_state_feedback,16.759999999999998,0.693194107381161,-0.4787404901577391,0.21445361722342193,0.01279556188683902,0.08754655881794188,0.5379113018597997,0.18299111373090388,0.7103799782231669,0.04486429551980865,0.05173845063829792,0.485524394215991,0.0018172273417892202,0.010412802330499628,0.13707352338557327,0.036175143904984,0.00410459196427837,-0.1282822077628225,0.07378111779689789,0.020836909796471213
L08_VALID,0.8,True,motion_cruise,acceleration_damping,16.759999999999998,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,0.0,nan,0.036175143904984,0.00410459196427837,-0.1282822077628225,0.07378111779689789,0.020836909796471213
L08_VALID,0.8,True,motion_cruise,z3_disturbance,16.759999999999998,0.02472028880612924,-0.03281658870740943,-0.00809629990128019,-0.0004830727864725651,0.004500309335953252,0.46065808297567956,-0.1407149684022234,0.040913649384493,8.799095440624234e-05,0.0022913002739666957,0.4570150055990468,0.0006407881635921147,0.006183298794754278,0.17578657317601448,0.036175143904984,0.00410459196427837,-0.1282822077628225,0.07378111779689789,0.020836909796471213
L08_VALID,0.8,True,motion_cruise,velocity_tracking_actual,16.759999999999998,0.014512325565785274,-0.10519529076983666,-0.09068296520405139,-0.005410678114800203,0.01219268422456756,0.25894134477825465,-0.7575371390722986,0.07573343958086888,7.118615373109661e-05,0.0020609182114218996,0.12314226521787802,0.01619681711510195,0.03108692977075278,0.326461460869852,0.036175143904984,0.00410459196427837,-0.1282822077628225,0.07378111779689789,0.020836909796471213
L08_VALID,0.8,True,motion_cruise,velocity_observer_estimation,16.759999999999998,0.09491283144384571,-0.0021725673298630633,0.09274026411398265,0.005533428646419013,0.009276776196864386,0.8478779208392943,0.9552442003163217,0.05793287379758185,2.8239690083285527e-05,0.001298054586304668,0.07029178441906833,0.017785434290204526,0.03257581050723273,0.37904025804291835,0.036175143904984,0.00410459196427837,-0.1282822077628225,0.07378111779689789,0.020836909796471213
L08_VALID,0.8,True,motion_deceleration,nominal_total,3.995999999999995,0.04777788001007871,-0.003037731237505649,0.04474014877257306,0.011196233426569849,0.017987179181761775,0.7872763419483101,0.8804410234207286,0.10044262085447093,0.0,0.0,0.0,0.0,0.0,0.0,0.00411579612409696,0.028778045438230038,0.09864899725653231,0.04427776858210564,0.02655337683449597
L08_VALID,0.8,True,motion_deceleration,position_feedback,3.995999999999995,0.00906800093399209,-0.0003313004303411236,0.008736700503650966,0.0021863614874001445,0.00309064267175286,0.8469184890656064,0.929505307362889,0.025712697113442706,0.0,0.0,0.0,0.0,0.0,0.0,0.00411579612409696,0.028778045438230038,0.09864899725653231,0.04427776858210564,0.02655337683449597
L08_VALID,0.8,True,motion_deceleration,velocity_error_combined,3.995999999999995,0.04213856569532076,-0.006135118938611183,0.03600344675670958,0.009009871560738144,0.01655825079147518,0.6978131212723658,0.7458193222607764,0.08948611747279159,0.0,0.0,0.0,0.0,0.0,0.0,0.00411579612409696,0.028778045438230038,0.09864899725653231,0.04427776858210564,0.02655337683449597
L08_VALID,0.8,True,motion_deceleration,velocity_reference,3.995999999999995,0.12362116652564124,-0.03905197832209517,0.08456918820354607,0.021163460511397943,0.0593290714750499,0.39165009940357853,0.5198718465958448,0.3582895165732466,0.0,0.0,0.0,0.0,0.0,0.0,0.00411579612409696,0.028778045438230038,0.09864899725653231,0.04427776858210564,0.02655337683449597
L08_VALID,0.8,True,motion_deceleration,velocity_state_feedback,3.995999999999995,0.0791534778459463,-0.12771921908261674,-0.04856574123667044,-0.012153588898065691,0.06533946729667024,0.5964214711729622,-0.2347614835487019,0.38871291103012917,0.0,0.0,0.0,0.0,0.0,0.0,0.00411579612409696,0.028778045438230038,0.09864899725653231,0.04427776858210564,0.02655337683449597
L08_VALID,0.8,True,motion_deceleration,acceleration_damping,3.995999999999995,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,0.0,nan,0.00411579612409696,0.028778045438230038,0.09864899725653231,0.04427776858210564,0.02655337683449597
L08_VALID,0.8,True,motion_deceleration,z3_disturbance,3.995999999999995,0.00978608170956428,-0.004248116912101981,0.005537964797462298,0.001385877076442018,0.004732309395011895,0.5129224652087475,0.394604989337452,0.03291032497619236,0.0,0.0,0.0,0.0,0.0,0.0,0.00411579612409696,0.028778045438230038,0.09864899725653231,0.04427776858210564,0.02655337683449597
L08_VALID,0.8,True,motion_deceleration,velocity_tracking_actual,3.995999999999995,0.03384367638203266,-0.027507392185643735,0.0063362841963889235,0.0015856567058030358,0.019732010949542064,0.5705765407554672,0.10327911712571665,0.1141374567968066,0.0,0.0,0.0,0.0,0.0,0.0,0.00411579612409696,0.028778045438230038,0.09864899725653231,0.04427776858210564,0.02655337683449597
L08_VALID,0.8,True,motion_deceleration,velocity_observer_estimation,3.995999999999995,0.034377000925599796,-0.004709840010397741,0.029667160915202054,0.0074242144432437665,0.013113790957450593,0.7634194831013916,0.7590063613424357,0.07832685634422284,0.0,0.0,0.0,0.0,0.0,0.0,0.00411579612409696,0.028778045438230038,0.09864899725653231,0.04427776858210564,0.02655337683449597
L08_VALID,0.8,True,hover,nominal_total,20.74800000000001,0.01824385456018763,-0.024745492287244,-0.006501637727056371,-0.0003133621422332932,0.0036902775051344807,0.5204475308641975,-0.15123834633102382,0.04129051093734699,1.0129448696360168e-05,0.0006987225908283494,0.0863116258701101,0.003732337774905311,0.013412271943931114,0.12883466009461594,0.024044232501182705,0.0028556502074934542,-0.084754329174757,0.048895739018917084,0.009964783531261387
L08_VALID,0.8,True,hover,position_feedback,20.74800000000001,0.010067511960984689,-0.01575389504951128,-0.005686383088526592,-0.0002740689747699339,0.002081035587322752,0.5266203703703703,-0.2202197225819326,0.022269167009790147,7.9983206021801e-06,0.0006208851667670601,0.2325881462673348,0.00040931431976442656,0.004441609257644283,0.09571764435035163,0.024044232501182705,0.0028556502074934542,-0.084754329174757,0.048895739018917084,0.009964783531261387
L08_VALID,0.8,True,hover,velocity_error_combined,20.74800000000001,0.017386874785254806,-0.018202129449226508,-0.0008152546639717019,-3.9293168689594247e-05,0.003174430254123035,0.48842592592592593,-0.022907487340761885,0.0368611585080777,6.671139608048074e-06,0.0005670376486698785,0.09240237480392018,0.002400929877688414,0.010757258832373554,0.10089567011518709,0.024044232501182705,0.0028556502074934542,-0.084754329174757,0.048895739018917084,0.009964783531261387
L08_VALID,0.8,True,hover,velocity_reference,20.74800000000001,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,0.0,nan,0.024044232501182705,0.0028556502074934542,-0.084754329174757,0.048895739018917084,0.009964783531261387
L08_VALID,0.8,True,hover,velocity_state_feedback,20.74800000000001,0.017386874785254806,-0.018202129449226508,-0.0008152546639717019,-3.9293168689594247e-05,0.003174430254123035,0.48842592592592593,-0.022907487340761885,0.0368611671027981,6.671139608048074e-06,0.0005670376486698785,0.09240237480392018,0.002400928566838555,0.010757255895771098,0.10089562995961952,0.024044232501182705,0.0028556502074934542,-0.084754329174757,0.048895739018917084,0.009964783531261387
L08_VALID,0.8,True,hover,acceleration_damping,20.74800000000001,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,0.0,nan,0.024044232501182705,0.0028556502074934542,-0.084754329174757,0.048895739018917084,0.009964783531261387
L08_VALID,0.8,True,hover,z3_disturbance,20.74800000000001,0.014178670590128162,-0.00964092745257369,0.004537743137554472,0.00021870749650831255,0.002030355918430777,0.5945216049382716,0.19050460588879678,0.021812307497405967,2.019935830120784e-05,0.0009866898638726603,0.3826013608333931,0.0008554340729508686,0.006421036707856996,0.20299924635449512,0.024044232501182705,0.0028556502074934542,-0.084754329174757,0.048895739018917084,0.009964783531261387
L08_VALID,0.8,True,hover,velocity_tracking_actual,20.74800000000001,0.010659659864796785,-0.06360005982759265,-0.05294039996279586,-0.002551590512955265,0.006391733651366486,0.28896604938271603,-0.712908696425116,0.06347302669986861,6.490323747992944e-05,0.0017686628781957306,0.17909789470570656,0.012279903771120112,0.024328165530746196,0.20485957731480953,0.024044232501182705,0.0028556502074934542,-0.084754329174757,0.048895739018917084,0.009964783531261387
L08_VALID,0.8,True,hover,velocity_observer_estimation,20.74800000000001,0.05516623507852082,-0.0030410963930519908,0.05212513868546883,0.0025122970255190284,0.005087141582865846,0.7623456790123457,0.895508132183067,0.045384890510481876,4.013887803298612e-05,0.0013908954767176988,0.19085548018580364,0.01044448395535937,0.022436513645425683,0.3761859690983178,0.024044232501182705,0.0028556502074934542,-0.084754329174757,0.048895739018917084,0.009964783531261387
L08_VALID,0.8,True,terminal_10s,nominal_total,10.159999999999997,0.004619223970171336,-0.015325639525121745,-0.010706415554950409,-0.0010537810585581114,0.005682055610357196,0.4675632911392405,-0.53680064330734,0.045753079360211384,1.8873926569993834e-06,0.00043100695330719664,0.04427525075983449,0.000233648322730464,0.004795506454850233,0.011581182389459937,0.03709889203310013,0.0017580161802470684,-0.03534087585285306,0.05659100413322449,0.009444675070117358
L08_VALID,0.8,True,terminal_10s,position_feedback,10.159999999999997,0.00529197542401391,-0.009065619928724072,-0.003773644504710162,-0.00037142170321950425,0.002924592383237733,0.5134493670886076,-0.2628326270520315,0.028945291998621545,6.30658661022921e-06,0.0007878623157416957,0.39657564389453387,2.339811444721211e-05,0.0015175519827653,0.005091686182720441,0.03709889203310013,0.0017580161802470684,-0.03534087585285306,0.05659100413322449,0.009444675070117358
L08_VALID,0.8,True,terminal_10s,velocity_error_combined,10.159999999999997,0.004917503175551244,-0.0118502738838129,-0.0069327707082616555,-0.000682359321679297,0.0038829443394862045,0.41218354430379744,-0.4134579487619068,0.039645082069452796,4.684211505587714e-06,0.0006790025327834573,0.16393126377853984,0.00016226446947477052,0.0039963623897087954,0.010476930893215485,0.03709889203310013,0.0017580161802470684,-0.03534087585285306,0.05659100413322449,0.009444675070117358
L08_VALID,0.8,True,terminal_10s,velocity_reference,10.159999999999997,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,0.0,nan,0.03709889203310013,0.0017580161802470684,-0.03534087585285306,0.05659100413322449,0.009444675070117358
L08_VALID,0.8,True,terminal_10s,velocity_state_feedback,10.159999999999997,0.004917503175551244,-0.0118502738838129,-0.0069327707082616555,-0.000682359321679297,0.0038829443394862045,0.41218354430379744,-0.4134579487619068,0.039645137992518474,4.684211505587714e-06,0.0006790025327834573,0.16393126377853984,0.00016226441928541866,0.003996361771659587,0.010476926846930195,0.03709889203310013,0.0017580161802470684,-0.03534087585285306,0.05659100413322449,0.009444675070117358
L08_VALID,0.8,True,terminal_10s,acceleration_damping,10.159999999999997,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,0.0,nan,0.03709889203310013,0.0017580161802470684,-0.03534087585285306,0.05659100413322449,0.009444675070117358
L08_VALID,0.8,True,terminal_10s,z3_disturbance,10.159999999999997,0.0030049201333970377,-0.0031651129035781163,-0.0001601927701810786,-1.5767004939082546e-05,0.0008899264451504255,0.504746835443038,-0.02596303281053626,0.020587891194089474,3.17737903228268e-07,0.00017684291241684986,0.05633255651023264,5.100774905359562e-05,0.0022406355664176254,0.012910524515815779,0.03709889203310013,0.0017580161802470684,-0.03534087585285306,0.05659100413322449,0.009444675070117358
L08_VALID,0.8,True,terminal_10s,velocity_tracking_actual,10.159999999999997,0.004259375715468128,-0.02616087759392521,-0.02190150187845708,-0.0021556596337064062,0.006649209657695262,0.28322784810126583,-0.7199644807590807,0.06846833325755736,1.3238519094087695e-05,0.0011414919394561126,0.17739377315497978,0.0021477309907169187,0.014539286280385427,0.060056744325825966,0.03709889203310013,0.0017580161802470684,-0.03534087585285306,0.05659100413322449,0.009444675070117358
L08_VALID,0.8,True,terminal_10s,velocity_observer_estimation,10.159999999999997,0.016674470900429707,-0.0017047231369618579,0.014969747763467848,0.0014734003704200643,0.003635996176403575,0.75,0.814494244579639,0.04300825657498043,2.349354186133936e-06,0.0004808696790623518,0.10115407347414247,0.0016355209162726566,0.012687650221261325,0.13525109354117537,0.03709889203310013,0.0017580161802470684,-0.03534087585285306,0.05659100413322449,0.009444675070117358
L08_VERTICAL_INVALID,0.8,False,route,nominal_total,55.539999999999985,0.13194409066173418,-0.08040689635661932,0.05153719430511486,0.000927929317701024,0.008119960628241364,0.536825117370892,0.242698162267833,0.05771714618244804,0.0001383322836804435,0.0015781883589188355,0.18353411226879415,0.005136746123285254,0.009617033153244423,0.051233933178425485,0.013810082655658739,0.013469122359917188,-0.003068642661673948,0.0670119896531105,0.014072561287078848
L08_VERTICAL_INVALID,0.8,False,route,position_feedback,55.539999999999985,0.04941104303754516,-0.05700611957106633,-0.007595076533521164,-0.00013674966751028386,0.0032119874273677045,0.5,-0.07137078594601201,0.029441837969800533,0.00017362578512701072,0.0017680892090990677,0.44528924954790866,0.0010480234254552784,0.004343927390696603,0.05529062234998822,0.013810082655658739,0.013469122359917188,-0.003068642661673948,0.0670119896531105,0.014072561287078848
L08_VERTICAL_INVALID,0.8,False,route,velocity_error_combined,55.539999999999985,0.12363408676336973,-0.06450181078354923,0.0591322759798205,0.0010646790777785473,0.007324691315781604,0.5551643192488263,0.31430618372590796,0.05067927963652831,3.613516199716251e-05,0.0008066071461210929,0.06159241508698381,0.004179546227190111,0.008674843105338254,0.059118117803986785,0.013810082655658739,0.013469122359917188,-0.003068642661673948,0.0670119896531105,0.014072561287078848
L08_VERTICAL_INVALID,0.8,False,route,velocity_reference,55.539999999999985,0.7964513595739554,-0.7176898467582763,0.07876151281567911,0.0014181042998861926,0.05394303604221028,0.20290492957746478,0.05201728378191784,0.4096397313534201,0.08450846061845287,0.03900741382180329,0.6025661650191617,0.000986352046293235,0.004214179569017131,0.005252351296802567,0.013810082655658739,0.013469122359917188,-0.003068642661673948,0.0670119896531105,0.014072561287078848
L08_VERTICAL_INVALID,0.8,False,route,velocity_state_feedback,55.539999999999985,0.7886174859932599,-0.8082467245574837,-0.019629238564223828,-0.0003534252532269325,0.05323736468754611,0.5218603286384976,-0.012292365521457762,0.4136237900835286,0.08627437985696246,0.03941286315512117,0.5968864100197682,0.005040865725416103,0.009526856571629914,0.017910733144764945,0.013810082655658739,0.013469122359917188,-0.003068642661673948,0.0670119896531105,0.014072561287078848
L08_VERTICAL_INVALID,0.8,False,route,acceleration_damping,55.539999999999985,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,0.0,nan,0.013810082655658739,0.013469122359917188,-0.003068642661673948,0.0670119896531105,0.014072561287078848
L08_VERTICAL_INVALID,0.8,False,route,z3_disturbance,55.539999999999985,0.06586441012118252,-0.0554169187682512,0.01044749135293132,0.0001881075144568117,0.0035087651044873255,0.5272887323943662,0.08614261938419053,0.031400905583469196,0.0001977269983689362,0.0018868181666030044,0.5647506695764447,0.0023679622548764627,0.006529568014818835,0.1299179489276403,0.013810082655658739,0.013469122359917188,-0.003068642661673948,0.0670119896531105,0.014072561287078848
L08_VERTICAL_INVALID,0.8,False,route,velocity_tracking_actual,55.539999999999985,0.10895154056054636,-0.23046880438899542,-0.12151726382844906,-0.002187923367454971,0.011918178017986964,0.363556338028169,-0.35801408382433236,0.0818235717030938,9.3131201798532e-05,0.0012949251503829103,0.04965290521810981,0.04626757552886944,0.02886259886793643,0.2199139834288324,0.013810082655658739,0.013469122359917188,-0.003068642661673948,0.0670119896531105,0.014072561287078848
L08_VERTICAL_INVALID,0.8,False,route,velocity_observer_estimation,55.539999999999985,0.21223201733515984,-0.03156116468675802,0.18067085264840183,0.0032529861838026986,0.008120794691508995,0.7554284037558685,0.7410824664988329,0.05787404257874031,5.055888032711488e-05,0.0009541041526026348,0.05367489522367879,0.040588330923329544,0.02703321251908623,0.3479437876482879,0.013810082655658739,0.013469122359917188,-0.003068642661673948,0.0670119896531105,0.014072561287078848
